FileName,Specification File	,Recipe Name,CalculationParameters,Correction File Name,Software_Version,Machine ID,Operator,WaferID,TEST_Number,X,Y,Timestamp,Temperature(C),Test,Mode,CurrentRange_A,VoltageLimit_V,StartValue_A,StepValue_A,StopValue_A,SweepPoints,PulseWidth_ns,Duty_%,Iop_A,PfA_A,PfB_A,PfC_A,Ith_A,SE_A,RS_A,Factor_W/A,Iop_WL_A,PulseWidth_WL_ns,Duty_WL_%,Num_Pulse_WL,IntegrationTime_WL_ms,SweepPoints_Criteria Name,SweepPoints_Min,SweepPoints_Max,Iop(A),Vop(V),Pop(W),Ipk(A),Ppk(W),Ith(A),SE(W/A),RS(Ohm),PfA(W),VfA(V),PfB(W),VfB(V),PfC(W),VfC(V),PfD(W),IfD(A),PfE(W),IfE(A),WLp(nm),WLCentroid(nm),WLc_FWHM(nm),WLc_PowTh%(nm),SW_PowTh%(nm),SW_dBTh(nm),ST(ms),INT,Pop1(W),ForceCurrent_1A,ForceCurrent_2A,ForceCurrent_3A,ForceCurrent_4A,ForceCurrent_5A,ForceCurrent_6A,ForceCurrent_7A,ForceCurrent_8A,ForceCurrent_9A,ForceCurrent_10A,MsrtVoltage_1A,MsrtVoltage_2A,MsrtVoltage_3A,MsrtVoltage_4A,MsrtVoltage_5A,MsrtVoltage_6A,MsrtVoltage_7A,MsrtVoltage_8A,MsrtVoltage_9A,MsrtVoltage_10A,OpticalPower_1A,OpticalPower_2A,OpticalPower_3A,OpticalPower_4A,OpticalPower_5A,OpticalPower_6A,OpticalPower_7A,OpticalPower_8A,OpticalPower_9A,OpticalPower_10A,Pce_1A,Pce_2A,Pce_3A,Pce_4A,Pce_5A,Pce_6A,Pce_7A,Pce_8A,Pce_9A,Pce_10A,EmitterMapping,Iop(A)_Correction_Name,Iop(A)_CF_MO,Iop(A)_Value,Vop(V)_Correction_Name,Vop(V)_CF_MO,Vop(V)_Value,Pop(W)_Correction_Name,Pop(W)_CF_MO,Pop(W)_Value,Ipk(A)_Correction_Name,Ipk(A)_CF_MO,Ipk(A)_Value,Ppk(W)_Correction_Name,Ppk(W)_CF_MO,Ppk(W)_Value,Ith(A)_Correction_Name,Ith(A)_CF_MO,Ith(A)_Value,SE(W/A)_Correction_Name,SE(W/A)_CF_MO,SE(W/A)_Value,RS(Ohm)_Correction_Name,RS(Ohm)_CF_MO,RS(Ohm)_Value,PfA(W)_Correction_Name,PfA(W)_CF_MO,PfA(W)_Value,VfA(V)_Correction_Name,VfA(V)_CF_MO,VfA(V)_Value,PfB(W)_Correction_Name,PfB(W)_CF_MO,PfB(W)_Value,VfB(V)_Correction_Name,VfB(V)_CF_MO,VfB(V)_Value,PfC(W)_Correction_Name,PfC(W)_CF_MO,PfC(W)_Value,VfC(V)_Correction_Name,VfC(V)_CF_MO,VfC(V)_Value,PfD(W)_Correction_Name,PfD(W)_CF_MO,PfD(W)_Value,PfE(W)_Correction_Name,PfE(W)_CF_MO,PfE(W)_Value,WLp(nm)_Correction_Name,WLp(nm)_CF_MO,WLp(nm)_Value,WLCentroid(nm)_Correction_Name,WLCentroid(nm)_CF_MO,WLCentroid(nm)_Value,WLc_FWHM(nm)_Correction_Name,WLc_FWHM(nm)_CF_MO,WLc_FWHM(nm)_Value,WLc_PowTh%(nm)_Correction_Name,WLc_PowTh%(nm)_CF_MO,WLc_PowTh%(nm)_Value,SW_PowTh%(nm)_Correction_Name,SW_PowTh%(nm)_CF_MO,SW_PowTh%(nm)_Value,SW_dBTh(nm)_Correction_Name,SW_dBTh(nm)_CF_MO,SW_dBTh(nm)_Value,ST(ms)_Correction_Name,ST(ms)_CF_MO,ST(ms)_Value,Pop1(W)_Correction_Name,Pop1(W)_CF_MO,Pop1(W)_Value
WD098-008-05_2inch_0309_90-03_0C__LIV_Summary_Log220309173455,Awei_Spec,Awei,Awei_CalcParam,Awei_Correction,Ver 1.03.03.02T-P15,MJT-01,5566,WD098-008-05_2inch_0309_90-03,11,171,-42,2022/03/09 17:35:39.626,0.0,LIV_WL,PULSE,30,25,1,1,10,10,100,0.1,8,3,5,8,0.004~0.008,0.004~0.008,0.004~0.008,5709.7733434,8,100,0.1,100,30,SweepPoints,1,10,8.0000,15.5909,34.3845,10.0000,41.7708,0.0000,0.0000,0.0000,14.1765,10.9116,22.6223,12.9485,34.3845,15.5909,6.3563,1.0000,6.3563,1.0000,905.5598,905.6458,905.6652,905.6428,2.8219,2.6726,30,2260,10.4392,-1.387389,-0.343273,0.611344,1.599314,2.638069,3.585819,4.650892,5.585129,6.61169,7.638286,8.56660734375,9.8214621875,10.9115706770833,11.9463124479167,12.9484728125,13.82052640625,14.7471053125,15.5909246875,16.47977734375,17.2921422395833,6.35628027324816,10.4391934729398,14.1765018241398,18.3485157394709,22.6223331292111,26.3752898279804,30.5701696012475,34.3844795988964,38.4432987446148,41.7708163655752,74.1983380140046,53.1448030529814,43.3072446478416,38.3978650723107,34.9420869268417,31.8069045185485,29.6137241400913,27.5677038790907,25.9195106171171,24.1559523318967,,Iop(A),+,0.0000,Vop(V),+,0.0000,Pop(W),*,1.0000,Ipk(A),+,0.0000,Ppk(W),+,0.0000,Ith(A),+,0.0000,SE(W/A),*,1.0000,RS(Ohm),+,0.0000,PfA(W),*,1.0000,VfA(V),+,0.0000,PfB(W),*,1.0000,VfB(V),+,0.0000,PfC(W),*,1.0000,VfC(V),+,0.0000,PfD(W),*,1.0000,PfE(W),*,1.0000,WLp(nm),+,0.0000,WLCentroid(nm),+,0.0000,WLc_FWHM(nm),+,0.0000,WLc_PowTh%(nm),+,0.0000,SW_PowTh%(nm),+,0.0000,SW_dBTh(nm),+,0.0000,ST(ms),+,0.0000,Pop1(W),*,1.0000
WD098-008-05_2inch_0309_90-03_0C__LIV_Summary_Log220309173455,Awei_Spec,Awei,Awei_CalcParam,Awei_Correction,Ver 1.03.03.02T-P15,MJT-01,5566,WD098-008-05_2inch_0309_90-03,12,170,-42,2022/03/09 17:35:40.811,0.0,LIV_WL,PULSE,30,25,1,1,10,10,100,0.1,8,3,5,8,0.004~0.008,0.004~0.008,0.004~0.008,5709.7733434,8,100,0.1,100,30,SweepPoints,1,10,8.0000,15.5546,34.6769,10.0000,41.9810,0.0000,0.0000,0.0000,14.7403,10.8558,22.5825,12.8321,34.6769,15.5546,6.7376,1.0000,6.7376,1.0000,905.5598,905.6012,905.6094,905.5598,2.8223,2.6595,30,2220,10.4945,-1.378278,-0.304902,0.676461,1.662227,2.615023,3.659981,4.557578,5.661616,6.565394,7.632373,8.5572321354167,9.7650047745768,10.8558188541667,11.8946353580729,12.8320578125,13.7804490104167,14.6053730729167,15.5546377604167,16.30129,17.19052125,6.73761135197931,10.4944729586047,14.7402631350333,18.5895414053797,22.5824702871371,26.8694498939698,30.5981608729114,34.6769181308078,38.3188063557666,41.9809598153342,78.7358721296535,53.7351143233799,45.2607132729119,39.0712721444692,35.196958456872,32.49706628289,29.9284778085742,27.867024826394,26.1184553531698,24.4209929441983,,Iop(A),+,0.0000,Vop(V),+,0.0000,Pop(W),*,1.0000,Ipk(A),+,0.0000,Ppk(W),+,0.0000,Ith(A),+,0.0000,SE(W/A),*,1.0000,RS(Ohm),+,0.0000,PfA(W),*,1.0000,VfA(V),+,0.0000,PfB(W),*,1.0000,VfB(V),+,0.0000,PfC(W),*,1.0000,VfC(V),+,0.0000,PfD(W),*,1.0000,PfE(W),*,1.0000,WLp(nm),+,0.0000,WLCentroid(nm),+,0.0000,WLc_FWHM(nm),+,0.0000,WLc_PowTh%(nm),+,0.0000,SW_PowTh%(nm),+,0.0000,SW_dBTh(nm),+,0.0000,ST(ms),+,0.0000,Pop1(W),*,1.0000
WD098-008-05_2inch_0309_90-03_0C__LIV_Summary_Log220309173455,Awei_Spec,Awei,Awei_CalcParam,Awei_Correction,Ver 1.03.03.02T-P15,MJT-01,5566,WD098-008-05_2inch_0309_90-03,13,149,-42,2022/03/09 17:35:42.182,0.0,LIV_WL,PULSE,30,25,1,1,10,10,100,0.1,8,3,5,8,0.004~0.008,0.004~0.008,0.004~0.008,5709.7733434,8,100,0.1,100,30,SweepPoints,1,10,8.0000,15.5674,34.8980,10.0000,42.0187,0.0000,0.0000,0.0000,14.3016,10.8867,22.4398,12.8068,34.8980,15.5674,6.0110,1.0000,6.0110,1.0000,905.6428,905.7423,905.7593,905.7258,2.8215,2.6361,30,2288,10.4174,-1.484074,-0.395531,0.626559,1.57407,2.603216,3.59169,4.664179,5.69892,6.55812,7.692216,8.529137027181,9.7044343082682,10.8867403125,11.8868756770833,12.8068335416667,13.713706936849,14.67774421875,15.5673521875,16.2881623958333,17.2192859375,6.01097160066282,10.4174280753072,14.3016068240859,18.4657237065457,22.439831524882,26.5999272176842,30.4481945681991,34.897966652885,37.8532442248588,42.0187365084498,70.4757302117062,53.6735462593194,43.7890694354275,38.8363692196802,35.0435280537919,32.3276647471221,29.6349494605224,28.0217584793472,25.821918536742,24.4021364538362,,Iop(A),+,0.0000,Vop(V),+,0.0000,Pop(W),*,1.0000,Ipk(A),+,0.0000,Ppk(W),+,0.0000,Ith(A),+,0.0000,SE(W/A),*,1.0000,RS(Ohm),+,0.0000,PfA(W),*,1.0000,VfA(V),+,0.0000,PfB(W),*,1.0000,VfB(V),+,0.0000,PfC(W),*,1.0000,VfC(V),+,0.0000,PfD(W),*,1.0000,PfE(W),*,1.0000,WLp(nm),+,0.0000,WLCentroid(nm),+,0.0000,WLc_FWHM(nm),+,0.0000,WLc_PowTh%(nm),+,0.0000,SW_PowTh%(nm),+,0.0000,SW_dBTh(nm),+,0.0000,ST(ms),+,0.0000,Pop1(W),*,1.0000
WD098-008-05_2inch_0309_90-03_0C__LIV_Summary_Log220309173455,Awei_Spec,Awei,Awei_CalcParam,Awei_Correction,Ver 1.03.03.02T-P15,MJT-01,5566,WD098-008-05_2inch_0309_90-03,14,148,-42,2022/03/09 17:35:43.344,0.0,LIV_WL,PULSE,30,25,1,1,10,10,100,0.1,8,3,5,8,0.004~0.008,0.004~0.008,0.004~0.008,5709.7733434,8,100,0.1,100,30,SweepPoints,1,10,8.0000,15.4495,34.3162,10.0000,41.6765,0.0000,0.0000,0.0000,14.4795,10.8827,22.2904,12.8353,34.3162,15.4495,6.1413,1.0000,6.1413,1.0000,905.6428,905.7256,905.7329,905.7258,2.8215,2.7149,30,2246,10.2906,-1.354096,-0.404295,0.622327,1.6221,2.705332,3.668167,4.674134,5.599673,6.516674,7.563938,8.5918646354167,9.7275793497721,10.8827005729167,11.8481281770833,12.8353257291667,13.7077321875,14.6015223958333,15.4495036979167,16.226373832194,17.0567760188802,6.14130433302906,10.290557404159,14.4794677506532,18.3109174767728,22.2904495797853,26.538171521042,30.6941698195286,34.3162284774807,38.0856457307136,41.6765440487506,71.4781318564292,52.8937212133875,44.3501060961761,38.6367306360465,34.7329706314083,32.2666691057305,30.0303028952726,27.7648307904125,26.0793844532766,24.434010274051,,Iop(A),+,0.0000,Vop(V),+,0.0000,Pop(W),*,1.0000,Ipk(A),+,0.0000,Ppk(W),+,0.0000,Ith(A),+,0.0000,SE(W/A),*,1.0000,RS(Ohm),+,0.0000,PfA(W),*,1.0000,VfA(V),+,0.0000,PfB(W),*,1.0000,VfB(V),+,0.0000,PfC(W),*,1.0000,VfC(V),+,0.0000,PfD(W),*,1.0000,PfE(W),*,1.0000,WLp(nm),+,0.0000,WLCentroid(nm),+,0.0000,WLc_FWHM(nm),+,0.0000,WLc_PowTh%(nm),+,0.0000,SW_PowTh%(nm),+,0.0000,SW_dBTh(nm),+,0.0000,ST(ms),+,0.0000,Pop1(W),*,1.0000
WD098-008-05_2inch_0309_90-03_0C__LIV_Summary_Log220309173455,Awei_Spec,Awei,Awei_CalcParam,Awei_Correction,Ver 1.03.03.02T-P15,MJT-01,5566,WD098-008-05_2inch_0309_90-03,15,127,-42,2022/03/09 17:35:44.713,0.0,LIV_WL,PULSE,30,25,1,1,10,10,100,0.1,8,3,5,8,0.004~0.008,0.004~0.008,0.004~0.008,5709.7733434,8,100,0.1,100,30,SweepPoints,1,10,8.0000,15.5676,34.4293,10.0000,41.6935,0.0000,0.0000,0.0000,14.4526,10.9082,22.0907,12.8745,34.4293,15.5676,5.9281,1.0000,5.9281,1.0000,906.1406,906.1547,906.1713,906.1406,2.8193,2.7105,30,2179,9.8697,-1.4336,-0.440246,0.658371,1.635184,2.606442,3.551676,4.592418,5.700925,6.585239,7.633098,8.5397599088542,9.7670544791667,10.9082082291667,11.88690703125,12.8745428645833,13.75447875,14.6250247233073,15.5676075,16.2758353645833,17.1319130208333,5.92807663916615,9.86971792794256,14.4526139728975,18.5673100906139,22.0907234925373,26.5140120425828,30.4380483130492,34.4292581989576,37.978062249218,41.6934994920565,69.4173689007322,50.525559926971,44.1643383565465,39.049918624335,34.3169054231928,32.1277315368794,29.7318650629027,27.6449497770913,25.9266857880606,24.3367447881361,,Iop(A),+,0.0000,Vop(V),+,0.0000,Pop(W),*,1.0000,Ipk(A),+,0.0000,Ppk(W),+,0.0000,Ith(A),+,0.0000,SE(W/A),*,1.0000,RS(Ohm),+,0.0000,PfA(W),*,1.0000,VfA(V),+,0.0000,PfB(W),*,1.0000,VfB(V),+,0.0000,PfC(W),*,1.0000,VfC(V),+,0.0000,PfD(W),*,1.0000,PfE(W),*,1.0000,WLp(nm),+,0.0000,WLCentroid(nm),+,0.0000,WLc_FWHM(nm),+,0.0000,WLc_PowTh%(nm),+,0.0000,SW_PowTh%(nm),+,0.0000,SW_dBTh(nm),+,0.0000,ST(ms),+,0.0000,Pop1(W),*,1.0000
WD098-008-05_2inch_0309_90-03_0C__LIV_Summary_Log220309173455,Awei_Spec,Awei,Awei_CalcParam,Awei_Correction,Ver 1.03.03.02T-P15,MJT-01,5566,WD098-008-05_2inch_0309_90-03,16,126,-42,2022/03/09 17:35:45.880,0.0,LIV_WL,PULSE,30,25,1,1,10,10,100,0.1,8,3,5,8,0.004~0.008,0.004~0.008,0.004~0.008,5709.7733434,8,100,0.1,100,30,SweepPoints,1,10,8.0000,15.5066,34.2496,10.0000,41.4704,0.0000,0.0000,0.0000,14.0562,10.8691,22.1382,12.8169,34.2496,15.5066,6.2607,1.0000,6.2607,1.0000,906.0577,906.1940,906.2093,906.2235,2.7362,2.6854,30,2226,10.2265,-1.38416,-0.461199,0.549325,1.661683,2.677439,3.630267,4.506891,5.618427,6.533163,7.511005,8.55672328125,9.7857059895833,10.86909625,11.9248397916667,12.8168672916667,13.7314724479167,14.5617853125,15.5066136458333,16.3234015104167,17.1378303125,6.26074714107607,10.2264776513356,14.0561653770876,18.2530153195421,22.1381607058121,26.1012221944175,29.6424756641989,34.2495817428981,37.6714384991565,41.4704361931877,73.1675775328038,52.2521198890582,43.1074336932953,38.2667935972976,34.5453537155776,31.6805332827186,29.0804958988427,27.6088501051462,25.6424213184003,24.1981834555451,,Iop(A),+,0.0000,Vop(V),+,0.0000,Pop(W),*,1.0000,Ipk(A),+,0.0000,Ppk(W),+,0.0000,Ith(A),+,0.0000,SE(W/A),*,1.0000,RS(Ohm),+,0.0000,PfA(W),*,1.0000,VfA(V),+,0.0000,PfB(W),*,1.0000,VfB(V),+,0.0000,PfC(W),*,1.0000,VfC(V),+,0.0000,PfD(W),*,1.0000,PfE(W),*,1.0000,WLp(nm),+,0.0000,WLCentroid(nm),+,0.0000,WLc_FWHM(nm),+,0.0000,WLc_PowTh%(nm),+,0.0000,SW_PowTh%(nm),+,0.0000,SW_dBTh(nm),+,0.0000,ST(ms),+,0.0000,Pop1(W),*,1.0000
WD098-008-05_2inch_0309_90-03_0C__LIV_Summary_Log220309173455,Awei_Spec,Awei,Awei_CalcParam,Awei_Correction,Ver 1.03.03.02T-P15,MJT-01,5566,WD098-008-05_2inch_0309_90-03,17,126,-43,2022/03/09 17:35:47.692,0.0,LIV_WL,PULSE,30,25,1,1,10,10,100,0.1,8,3,5,8,0.004~0.008,0.004~0.008,0.004~0.008,5709.7733434,8,100,0.1,100,30,SweepPoints,1,10,8.0000,15.5558,34.4304,10.0000,41.2065,0.0000,0.0000,0.0000,14.5314,10.9440,22.2540,12.8168,34.4304,15.5558,6.2401,1.0000,6.2401,1.0000,906.0577,906.0750,906.0983,906.0577,2.8198,2.6802,30,2226,10.2269,-1.451867,-0.375007,0.700491,1.625199,2.63726,3.633136,4.598668,5.618135,6.564914,7.459143,8.5256373958333,9.7450193229167,10.9439791666667,11.9088940625,12.816805,13.7591826041667,14.6483266666667,15.5558301041667,16.3323274479167,17.115234671224,6.2401235587137,10.2269222404577,14.5313701851129,18.4008716845736,22.2539516379918,26.5059514484956,30.2662698888857,34.4304016405466,37.8085057716415,41.2064890027692,73.1924578655364,52.472560092353,44.2598618650296,38.6284225638471,34.7262077218024,32.1069841271782,29.5170427289036,27.6667987259357,25.7216560170902,24.0759123636499,,Iop(A),+,0.0000,Vop(V),+,0.0000,Pop(W),*,1.0000,Ipk(A),+,0.0000,Ppk(W),+,0.0000,Ith(A),+,0.0000,SE(W/A),*,1.0000,RS(Ohm),+,0.0000,PfA(W),*,1.0000,VfA(V),+,0.0000,PfB(W),*,1.0000,VfB(V),+,0.0000,PfC(W),*,1.0000,VfC(V),+,0.0000,PfD(W),*,1.0000,PfE(W),*,1.0000,WLp(nm),+,0.0000,WLCentroid(nm),+,0.0000,WLc_FWHM(nm),+,0.0000,WLc_PowTh%(nm),+,0.0000,SW_PowTh%(nm),+,0.0000,SW_dBTh(nm),+,0.0000,ST(ms),+,0.0000,Pop1(W),*,1.0000
WD098-008-05_2inch_0309_90-03_0C__LIV_Summary_Log220309173455,Awei_Spec,Awei,Awei_CalcParam,Awei_Correction,Ver 1.03.03.02T-P15,MJT-01,5566,WD098-008-05_2inch_0309_90-03,18,127,-43,2022/03/09 17:35:48.850,0.0,LIV_WL,PULSE,30,25,1,1,10,10,100,0.1,8,3,5,8,0.004~0.008,0.004~0.008,0.004~0.008,5709.7733434,8,100,0.1,100,30,SweepPoints,1,10,8.0000,15.4928,34.2621,10.0000,41.6530,0.0000,0.0000,0.0000,13.9898,10.8559,22.3951,12.8693,34.2621,15.4928,6.0744,1.0000,6.0744,1.0000,905.8918,906.0289,906.0423,906.0577,2.7370,2.6801,30,2215,10.2807,-1.42251,-0.405877,0.530948,1.630695,2.618825,3.633402,4.650795,5.501005,6.583805,7.608849,8.5048196289062,9.7623505208333,10.8559318229167,11.91570359375,12.8693358854167,13.7593721354167,14.6355064583333,15.4927839583333,16.3058995833333,17.1416611458333,6.07438119393162,10.2806669689728,13.9898056180919,18.3958949628601,22.3951019931855,26.7542656252073,30.3603740908016,34.262147705014,37.8502555153744,41.6530418819263,71.4228103472765,52.6546703431383,42.9559490187649,38.5959058525698,34.8038192375773,32.4073237280231,29.634753747906,27.6436338016779,25.791793483454,24.299303041614,,Iop(A),+,0.0000,Vop(V),+,0.0000,Pop(W),*,1.0000,Ipk(A),+,0.0000,Ppk(W),+,0.0000,Ith(A),+,0.0000,SE(W/A),*,1.0000,RS(Ohm),+,0.0000,PfA(W),*,1.0000,VfA(V),+,0.0000,PfB(W),*,1.0000,VfB(V),+,0.0000,PfC(W),*,1.0000,VfC(V),+,0.0000,PfD(W),*,1.0000,PfE(W),*,1.0000,WLp(nm),+,0.0000,WLCentroid(nm),+,0.0000,WLc_FWHM(nm),+,0.0000,WLc_PowTh%(nm),+,0.0000,SW_PowTh%(nm),+,0.0000,SW_dBTh(nm),+,0.0000,ST(ms),+,0.0000,Pop1(W),*,1.0000
WD098-008-05_2inch_0309_90-03_0C__LIV_Summary_Log220309173455,Awei_Spec,Awei,Awei_CalcParam,Awei_Correction,Ver 1.03.03.02T-P15,MJT-01,5566,WD098-008-05_2inch_0309_90-03,19,148,-43,2022/03/09 17:35:50.226,0.0,LIV_WL,PULSE,30,25,1,1,10,10,100,0.1,8,3,5,8,0.004~0.008,0.004~0.008,0.004~0.008,5709.7733434,8,100,0.1,100,30,SweepPoints,1,10,8.0000,15.5526,34.5506,10.0000,41.5189,0.0000,0.0000,0.0000,14.4879,10.8714,22.3467,12.8234,34.5506,15.5526,5.8403,1.0000,5.8403,1.0000,905.5598,905.6838,905.6993,905.6428,2.8219,2.6457,30,2261,10.0584,-1.386078,-0.403635,0.54337,1.612958,2.568337,3.605791,4.621644,5.616384,6.560117,7.537172,8.566809375,9.7890788020833,10.8714297135417,11.88035625,12.823416026204,13.7531026041667,14.6658775553385,15.5526446354167,16.3579771354167,17.1503351041667,5.84030411494263,10.0584393192232,14.4879190330077,18.3926742938336,22.3467151490689,26.4081626584691,30.4057134223897,34.5505834479043,38.0253819958014,41.5189127636415,68.1736205311868,51.3758215792613,44.421998500532,38.7039620420339,34.8529831729775,32.0026729222882,29.6175481464765,27.7690581391743,25.8286364444799,24.2088055489682,,Iop(A),+,0.0000,Vop(V),+,0.0000,Pop(W),*,1.0000,Ipk(A),+,0.0000,Ppk(W),+,0.0000,Ith(A),+,0.0000,SE(W/A),*,1.0000,RS(Ohm),+,0.0000,PfA(W),*,1.0000,VfA(V),+,0.0000,PfB(W),*,1.0000,VfB(V),+,0.0000,PfC(W),*,1.0000,VfC(V),+,0.0000,PfD(W),*,1.0000,PfE(W),*,1.0000,WLp(nm),+,0.0000,WLCentroid(nm),+,0.0000,WLc_FWHM(nm),+,0.0000,WLc_PowTh%(nm),+,0.0000,SW_PowTh%(nm),+,0.0000,SW_dBTh(nm),+,0.0000,ST(ms),+,0.0000,Pop1(W),*,1.0000
WD098-008-05_2inch_0309_90-03_0C__LIV_Summary_Log220309173455,Awei_Spec,Awei,Awei_CalcParam,Awei_Correction,Ver 1.03.03.02T-P15,MJT-01,5566,WD098-008-05_2inch_0309_90-03,20,149,-43,2022/03/09 17:35:51.422,0.0,LIV_WL,PULSE,30,25,1,1,10,10,100,0.1,8,3,5,8,0.004~0.008,0.004~0.008,0.004~0.008,5709.7733434,8,100,0.1,100,30,SweepPoints,1,10,8.0000,15.4714,34.4242,10.0000,41.9522,0.0000,0.0000,0.0000,14.7305,10.8910,22.5827,12.8396,34.4242,15.4714,6.1538,1.0000,6.1538,1.0000,905.6428,905.7003,905.7197,905.7258,2.8219,2.6688,30,2315,10.6193,-1.42838,-0.39961,0.646571,1.71543,2.686183,3.642851,4.639197,5.591862,6.559575,7.556325,8.5393001041667,9.78540171875,10.8909969791667,11.8843952604167,12.8395772916667,13.7511041145833,14.57930921875,15.4714489583333,16.2835934375,17.1393723958333,6.15381527909954,10.6193070835209,14.7305178604254,18.7267956580722,22.5827334720022,26.4505369086614,30.3587414524862,34.4241610367127,37.9871220536402,41.9521745283147,72.064632979661,54.2609664311125,45.0846936192751,39.3936654910104,35.1767553697568,32.0586825710601,29.7473837722247,27.8126511691161,25.9205153671619,24.4770774328432,,Iop(A),+,0.0000,Vop(V),+,0.0000,Pop(W),*,1.0000,Ipk(A),+,0.0000,Ppk(W),+,0.0000,Ith(A),+,0.0000,SE(W/A),*,1.0000,RS(Ohm),+,0.0000,PfA(W),*,1.0000,VfA(V),+,0.0000,PfB(W),*,1.0000,VfB(V),+,0.0000,PfC(W),*,1.0000,VfC(V),+,0.0000,PfD(W),*,1.0000,PfE(W),*,1.0000,WLp(nm),+,0.0000,WLCentroid(nm),+,0.0000,WLc_FWHM(nm),+,0.0000,WLc_PowTh%(nm),+,0.0000,SW_PowTh%(nm),+,0.0000,SW_dBTh(nm),+,0.0000,ST(ms),+,0.0000,Pop1(W),*,1.0000
WD098-008-05_2inch_0309_90-03_0C__LIV_Summary_Log220309173455,Awei_Spec,Awei,Awei_CalcParam,Awei_Correction,Ver 1.03.03.02T-P15,MJT-01,5566,WD098-008-05_2inch_0309_90-03,21,170,-43,2022/03/09 17:35:52.805,0.0,LIV_WL,PULSE,30,25,1,1,10,10,100,0.1,8,3,5,8,0.004~0.008,0.004~0.008,0.004~0.008,5709.7733434,8,100,0.1,100,30,SweepPoints,1,10,8.0000,15.6594,34.3204,10.0000,41.9872,0.0000,0.0000,0.0000,14.2569,10.9571,22.4590,12.9392,34.3204,15.6594,6.3110,1.0000,6.3110,1.0000,905.4768,905.6408,905.6594,905.6428,2.8219,2.6470,30,2204,10.0396,-1.381812,-0.409633,0.639416,1.596889,2.611411,3.587715,4.616795,5.57934,6.583373,7.555066,8.5645097916667,9.82101212321,10.9571060416667,11.9214851041667,12.9391629166667,13.8648493229167,14.8048604166667,15.6594467708333,16.42258671875,17.3272032291667,6.31098125113705,10.0395875648407,14.2569412299551,18.4850492076251,22.4590276639091,26.6097013013691,30.3034622223851,34.3203873931167,37.8904781921224,41.9872182622098,73.6875945576904,51.1127948875767,43.3719791087782,38.7641494455343,34.7148077639242,31.9870062313947,29.2408432766838,27.3959130671849,25.6357491335475,24.2319650245304,,Iop(A),+,0.0000,Vop(V),+,0.0000,Pop(W),*,1.0000,Ipk(A),+,0.0000,Ppk(W),+,0.0000,Ith(A),+,0.0000,SE(W/A),*,1.0000,RS(Ohm),+,0.0000,PfA(W),*,1.0000,VfA(V),+,0.0000,PfB(W),*,1.0000,VfB(V),+,0.0000,PfC(W),*,1.0000,VfC(V),+,0.0000,PfD(W),*,1.0000,PfE(W),*,1.0000,WLp(nm),+,0.0000,WLCentroid(nm),+,0.0000,WLc_FWHM(nm),+,0.0000,WLc_PowTh%(nm),+,0.0000,SW_PowTh%(nm),+,0.0000,SW_dBTh(nm),+,0.0000,ST(ms),+,0.0000,Pop1(W),*,1.0000
WD098-008-05_2inch_0309_90-03_0C__LIV_Summary_Log220309173455,Awei_Spec,Awei,Awei_CalcParam,Awei_Correction,Ver 1.03.03.02T-P15,MJT-01,5566,WD098-008-05_2inch_0309_90-03,22,171,-43,2022/03/09 17:35:53.996,0.0,LIV_WL,PULSE,30,25,1,1,10,10,100,0.1,8,3,5,8,0.004~0.008,0.004~0.008,0.004~0.008,5709.7733434,8,100,0.1,100,30,SweepPoints,1,10,8.0000,15.5349,34.3064,10.0000,41.7938,0.0000,0.0000,0.0000,14.5990,10.8689,22.4454,12.8401,34.3064,15.5349,6.5420,1.0000,6.5420,1.0000,905.5598,905.6358,905.6606,905.6428,2.7391,2.6656,30,2388,10.5352,-1.239038,-0.357479,0.567394,1.634998,2.683407,3.583878,4.675203,5.592833,6.639191,7.577109,8.5836792635091,9.8055811458333,10.8688538541667,11.9172227083333,12.8401025,13.74592140625,14.689840625,15.5348622395833,16.3978072159831,17.1854026041667,6.54195275801171,10.5352410794805,14.5990146431103,18.2749012971051,22.4454015277325,26.4824700056209,30.8186859990992,34.3064252129879,38.6653800024295,41.7938011771224,76.2138537238085,53.7206358439921,44.7732417756682,38.3371649258643,34.9614055304192,32.1094881200905,29.9708454355185,27.6043848055296,26.1995599595522,24.3193611111498,,Iop(A),+,0.0000,Vop(V),+,0.0000,Pop(W),*,1.0000,Ipk(A),+,0.0000,Ppk(W),+,0.0000,Ith(A),+,0.0000,SE(W/A),*,1.0000,RS(Ohm),+,0.0000,PfA(W),*,1.0000,VfA(V),+,0.0000,PfB(W),*,1.0000,VfB(V),+,0.0000,PfC(W),*,1.0000,VfC(V),+,0.0000,PfD(W),*,1.0000,PfE(W),*,1.0000,WLp(nm),+,0.0000,WLCentroid(nm),+,0.0000,WLc_FWHM(nm),+,0.0000,WLc_PowTh%(nm),+,0.0000,SW_PowTh%(nm),+,0.0000,SW_dBTh(nm),+,0.0000,ST(ms),+,0.0000,Pop1(W),*,1.0000
